customer_id,customer_name,customer_type,customer_segment,city,state,region,registration_date,preferred_payment
CUST15189,Tejas Khurana,Retail,New,Bangalore,Karnataka,South,2024-08-09,UPI
CUST15190,Diya Goel,Wholesale,New,Ahmedabad,Gujarat,West,2025-07-04,COD
CUST15191,Saurabh Goel,Retail,New,Kochi,Kerala,South,2024-01-28,Wallet
CUST15192,Lalit Rao,Retail,Premium,Gurugram,Haryana,North,2023-12-29,Debit Card
CUST15193,Tanishka Ghosh,Wholesale,Regular,Visakhapatnam,Andhra Pradesh,South,2025-07-27,COD
CUST15194,Jai Mukherjee,Retail,New,Bhopal,Madhya Pradesh,West,2024-11-26,Net Banking
CUST15195,Pradeep Sood,Retail,Regular,Noida,Uttar Pradesh,North,2025-05-29,UPI
CUST15196,Nitin Reddy,Retail,Regular,Gurugram,Haryana,North,2024-05-03,COD
CUST15197,Akash Jog,Retail,New,Jaipur,Rajasthan,North,2024-10-07,COD
CUST15198,Chitra Dutta,Retail,VIP,Thane,Maharashtra,West,2025-03-12,COD
CUST15199,Gaurav Dutta,Enterprise,New,Nashik,Maharashtra,West,2023-10-29,Credit Card
CUST15200,Yogesh Shetty,Wholesale,Premium,Mumbai,Maharashtra,West,2024-07-24,Credit Card
CUST15201,Kapil Wadhwa,Retail,Premium,Trivandrum,Kerala,South,2025-05-20,UPI
CUST15202,Aarav Khandelwal,Retail,Regular,Kolkata,West Bengal,East,2025-05-01,UPI
CUST15203,Ravi Phukan,Retail,VIP,Thane,Maharashtra,West,2024-08-20,UPI
CUST15204,Sachin Kapadia,Retail,New,Bhopal,Madhya Pradesh,West,2025-01-20,Net Banking
CUST15205,Ganesh Phukan,Wholesale,VIP,Bhopal,Madhya Pradesh,West,2025-01-17,Credit Card
CUST15206,Ishaan Sharma,Retail,New,Ahmedabad,Gujarat,West,2025-08-21,Net Banking
CUST15207,Ravi Menon,Retail,Regular,Coimbatore,Tamil Nadu,South,2023-12-23,Net Banking
CUST15208,Sunil Bedi,Retail,Premium,Kolkata,West Bengal,East,2024-12-12,Debit Card
CUST15209,Nidhi Borah,Enterprise,Regular,Ranchi,Jharkhand,East,2024-10-18,Net Banking
CUST15210,Paras Chawla,Retail,Regular,New Delhi,Delhi,North,2023-11-21,Debit Card
CUST15211,Jayesh Bose,Wholesale,New,Gurugram,Haryana,North,2023-11-16,Net Banking
CUST15212,Pooja Patil,Retail,VIP,Muzaffarpur,Bihar,East,2024-11-15,UPI
CUST15213,Himanshi Deshmukh,Retail,Regular,Faridabad,Haryana,North,2024-01-09,COD
CUST15214,Ekta Sethi,Retail,Premium,Kolkata,West Bengal,East,2024-01-06,UPI
CUST15215,Vihaan Kapoor,Retail,VIP,Hyderabad,Telangana,South,2025-03-25,Wallet
CUST15216,Sara Menon,Retail,Regular,Noida,Uttar Pradesh,North,2025-06-24,Credit Card
CUST15217,Paras Khanna,Retail,Premium,Gurugram,Haryana,North,2025-07-04,UPI
CUST15218,Deepak Chauhan,Retail,New,Jaipur,Rajasthan,North,2025-03-20,Credit Card
CUST15219,Darshan Tandon,Retail,Premium,Palwal,Haryana,North,2024-05-17,Wallet
CUST15220,Aditi Ahuja,Retail,Regular,Visakhapatnam,Andhra Pradesh,South,2024-03-03,Debit Card
CUST15221,Ishita Rajput,Wholesale,New,Nagpur,Maharashtra,West,2024-07-14,UPI
CUST15222,Deepika Gogoi,Enterprise,Premium,Aizawl,Mizoram,East,2024-10-14,UPI
CUST15223,Priya Mishra,Enterprise,Regular,Coimbatore,Tamil Nadu,South,2024-04-21,Credit Card
CUST15224,Megha Bisht,Retail,New,Hubli,Karnataka,South,2024-11-11,UPI
CUST15225,Nitin Rao,Retail,Regular,Salem,Tamil Nadu,South,2023-09-07,Debit Card
CUST15226,Sanjay Sood,Retail,Regular,Mumbai,Maharashtra,West,2023-11-22,COD
CUST15227,Vinay Kapadia,Retail,Premium,Hubli,Karnataka,South,2024-08-10,Wallet
CUST15228,Sneha Roy,Wholesale,Regular,New Delhi,Delhi,North,2025-01-30,COD
CUST15229,Lakshay Saxena,Retail,New,New Delhi,Delhi,North,2024-03-22,UPI
CUST15230,Urmila Kulkarni,Retail,Regular,Noida,Uttar Pradesh,North,2025-04-18,Wallet
CUST15231,Lakshay Hegde,Wholesale,Premium,Noida,Uttar Pradesh,North,2023-09-06,UPI
CUST15232,Kunal Sood,Retail,Regular,Nashik,Maharashtra,West,2024-06-08,Debit Card
CUST15233,Mohit Thakur,Enterprise,Regular,Agra,Uttar Pradesh,North,2025-06-04,COD
CUST15234,Deepika Singh,Retail,Regular,Kolkata,West Bengal,East,2024-10-20,Net Banking
CUST15235,Reyansh Kapoor,Retail,Regular,Ranchi,Jharkhand,East,2025-03-19,Wallet
CUST15236,Ishan Nagpal,Wholesale,New,Agartala,Tripura,East,2024-10-14,UPI
CUST15237,Sanjay Rawat,Enterprise,Regular,Siliguri,West Bengal,East,2025-01-07,UPI
CUST15238,Kriti Patel,Wholesale,Regular,Faridabad,Haryana,North,2024-11-12,UPI
CUST15239,Tushar Sharma,Wholesale,Regular,Vijayawada,Andhra Pradesh,South,2025-07-06,UPI
CUST15240,Varun Singh,Wholesale,New,Lucknow,Uttar Pradesh,North,2024-04-06,COD
CUST15241,Diya Khurana,Retail,Regular,Bhopal,Madhya Pradesh,West,2025-03-07,Credit Card
CUST15242,Preeti Chopra,Retail,Premium,Kolkata,West Bengal,East,2023-10-29,Debit Card
CUST15243,Sachin Verma,Retail,Regular,Gwalior,Madhya Pradesh,West,2025-04-04,UPI
CUST15244,Saanvi Banerjee,Retail,Regular,Kochi,Kerala,South,2024-09-30,UPI
CUST15245,Tanvi Banerjee,Retail,Regular,Aurangabad,Maharashtra,West,2024-04-03,COD
CUST15246,Nidhi Bansal,Wholesale,New,Noida,Uttar Pradesh,North,2023-09-08,Net Banking
CUST15247,Abhinav Roy,Retail,New,New Delhi,Delhi,North,2024-04-06,UPI
CUST15248,Advait Rajput,Retail,Premium,Goa,Goa,West,2025-01-18,COD
CUST15249,Praveen Naik,Enterprise,Premium,Kochi,Kerala,South,2024-08-26,UPI
CUST15250,Anita Gogoi,Retail,Regular,Bilaspur,Chhattisgarh,East,2023-08-22,UPI
CUST15251,Deepika Chopra,Enterprise,New,Noida,Uttar Pradesh,North,2025-04-06,UPI
CUST15252,Ananya Sharma,Wholesale,Premium,Kolkata,West Bengal,East,2024-08-11,Net Banking
CUST15253,Neha Menon,Retail,Regular,Visakhapatnam,Andhra Pradesh,South,2025-01-05,Debit Card
CUST15254,Punit Dhawan,Retail,Premium,Indore,Madhya Pradesh,West,2025-04-16,COD
CUST15255,Pooja Hazarika,Retail,Regular,Bhopal,Madhya Pradesh,West,2024-12-23,Wallet
CUST15256,Sanjay Iyer,Retail,New,Patna,Bihar,East,2024-05-14,UPI
CUST15257,Aditya Ghosh,Retail,Premium,Bangalore,Karnataka,South,2024-03-15,Debit Card
CUST15258,Kiara Pandey,Retail,Regular,Cuttack,Odisha,East,2023-11-07,COD
CUST15259,Aditya Rajput,Wholesale,Regular,Jaipur,Rajasthan,North,2025-04-24,UPI
CUST15260,Amit Bedi,Retail,Regular,Gurugram,Haryana,North,2024-08-05,UPI
CUST15261,Ramesh Banerjee,Retail,Premium,Kochi,Kerala,South,2025-03-06,Wallet
CUST15262,Sara Bisht,Wholesale,Regular,Indore,Madhya Pradesh,West,2025-01-10,COD
CUST15263,Harish Reddy,Retail,New,Visakhapatnam,Andhra Pradesh,South,2024-08-18,Debit Card
CUST15264,Geeta Phukan,Retail,Premium,Indore,Madhya Pradesh,West,2024-11-03,UPI
CUST15265,Kriti Bhatia,Retail,Regular,Vadodara,Gujarat,West,2023-10-20,UPI
CUST15266,Arun Pillai,Retail,Premium,Agra,Uttar Pradesh,North,2024-03-26,Net Banking
CUST15267,Ankit Yadav,Wholesale,Regular,Cuttack,Odisha,East,2025-04-16,Credit Card
CUST15268,Sahil Banerjee,Retail,Regular,Gurugram,Haryana,North,2024-10-24,Debit Card
CUST15269,Yogesh Iyer,Retail,New,Patna,Bihar,East,2024-05-26,UPI
CUST15270,Aishwarya Tayal,Retail,Premium,Bangalore,Karnataka,South,2023-10-10,Debit Card
CUST15271,Suhana Kumar,Retail,New,Mangalore,Karnataka,South,2025-03-21,UPI
CUST15272,Ishan Negi,Retail,New,Kochi,Kerala,South,2023-10-13,UPI
CUST15273,Darshan Verma,Wholesale,Regular,Jaipur,Rajasthan,North,2023-11-22,Credit Card
CUST15274,Advait Hegde,Retail,Premium,Chennai,Tamil Nadu,South,2023-12-25,Debit Card
CUST15275,Farhan Mehra,Wholesale,Regular,Lucknow,Uttar Pradesh,North,2024-12-12,COD
CUST15276,Suresh Patel,Wholesale,Regular,Ludhiana,Punjab,North,2023-09-17,Wallet
CUST15277,Ravi Sood,Retail,Regular,Lucknow,Uttar Pradesh,North,2025-07-09,UPI
CUST15278,Harsh Kumar,Retail,Premium,Visakhapatnam,Andhra Pradesh,South,2024-11-25,UPI
CUST15279,Mayank Negi,Wholesale,Premium,Jamnagar,Gujarat,West,2025-01-21,Net Banking
CUST15280,Gopal Rajput,Wholesale,Regular,Mumbai,Maharashtra,West,2024-09-26,Net Banking
CUST15281,Shalini Nagpal,Retail,Regular,Kolkata,West Bengal,East,2025-05-28,UPI
CUST15282,Eshan Borah,Retail,Premium,Ahmedabad,Gujarat,West,2024-06-06,UPI
CUST15283,Jayesh Bose,Retail,Regular,Nagpur,Maharashtra,West,2025-03-30,Credit Card
CUST15284,Dinesh Chawla,Retail,Regular,Surat,Gujarat,West,2025-06-03,Credit Card
CUST15285,Sanjay Tyagi,Retail,New,Coimbatore,Tamil Nadu,South,2025-05-01,Debit Card
CUST15286,Sunil Kapoor,Retail,New,Nagpur,Maharashtra,West,2024-03-24,Debit Card
CUST15287,Saurabh Chawla,Retail,Regular,Gurugram,Haryana,North,2025-02-15,Credit Card
CUST15288,Gopal Chawla,Retail,Premium,Kolkata,West Bengal,East,2024-09-12,Net Banking
CUST15289,Bhavna Joshi,Wholesale,Regular,Thane,Maharashtra,West,2025-02-08,UPI
CUST15290,Tarun Saxena,Retail,VIP,Shimla,Himachal Pradesh,North,2023-12-11,Net Banking
CUST15291,Abhinav Verma,Retail,Regular,Thane,Maharashtra,West,2024-08-14,Debit Card
CUST15292,Advait Chauhan,Retail,New,New Delhi,Delhi,North,2025-06-28,UPI
CUST15293,Megha Rajput,Wholesale,New,Dehradun,Uttarakhand,North,2025-06-22,Credit Card
CUST15294,Pranav Patil,Retail,Regular,Gurugram,Haryana,North,2025-05-28,Credit Card
CUST15295,Pankaj Kapoor,Retail,Premium,Thane,Maharashtra,West,2023-11-18,UPI
CUST15296,Chhavi Patel,Wholesale,Premium,Goa,Goa,West,2024-03-10,UPI
CUST15297,Raghav Kapadia,Wholesale,New,Bhopal,Madhya Pradesh,West,2024-06-24,Wallet
CUST15298,Suresh Chawla,Retail,Premium,New Delhi,Delhi,North,2024-06-17,UPI
CUST15299,Aman Chawla,Retail,Premium,Mangalore,Karnataka,South,2024-06-06,Credit Card
CUST15300,Naveen Chadha,Retail,New,Nashik,Maharashtra,West,2024-07-08,UPI
CUST15301,Urmila Ghosh,Retail,Regular,Jaipur,Rajasthan,North,2025-05-19,COD
CUST15302,Tara Bedi,Retail,New,Ahmedabad,Gujarat,West,2023-09-28,UPI
CUST15303,Rhea Nagpal,Retail,New,Gurugram,Haryana,North,2024-01-11,Debit Card
CUST15304,Kamal Tandon,Retail,Regular,Lucknow,Uttar Pradesh,North,2025-02-27,UPI
CUST15305,Ankita Mukherjee,Retail,Regular,Visakhapatnam,Andhra Pradesh,South,2024-12-13,UPI
CUST15306,Vihaan Sen,Wholesale,New,Ahmedabad,Gujarat,West,2023-09-28,Debit Card
CUST15307,Ananya Hegde,Wholesale,VIP,Chandigarh,Chandigarh,North,2024-02-07,Credit Card
CUST15308,Isha Chawla,Retail,Regular,Lucknow,Uttar Pradesh,North,2024-07-14,Credit Card
CUST15309,Ravi Goel,Enterprise,Premium,Agra,Uttar Pradesh,North,2024-07-04,Debit Card
CUST15310,Rajesh Khurana,Wholesale,Regular,Udaipur,Rajasthan,North,2025-03-21,Debit Card
CUST15311,Parul Mahanta,Retail,Regular,Kanpur,Uttar Pradesh,North,2025-03-07,UPI
CUST15312,Rohan Bisht,Retail,Regular,Hyderabad,Telangana,South,2024-12-06,UPI
CUST15313,Punit Ahuja,Retail,Premium,Ahmedabad,Gujarat,West,2025-07-07,UPI
CUST15314,Sara Dhawan,Wholesale,Regular,Kochi,Kerala,South,2023-09-12,UPI
CUST15315,Juhi Chopra,Retail,VIP,Thane,Maharashtra,West,2025-01-25,Credit Card
CUST15316,Tanmay Chatterjee,Retail,New,Nashik,Maharashtra,West,2024-04-22,UPI
CUST15317,Arun Khanna,Retail,New,Noida,Uttar Pradesh,North,2025-07-02,COD
CUST15318,Chirag Raina,Wholesale,Premium,Gurugram,Haryana,North,2025-07-22,Credit Card
CUST15319,Ankita Verma,Retail,Regular,Kolkata,West Bengal,East,2024-02-22,Debit Card
CUST15320,Reyansh Naik,Retail,Premium,Gurugram,Haryana,North,2024-04-26,UPI
CUST15321,Ekta Sethi,Retail,Regular,Chandigarh,Chandigarh,North,2023-08-26,UPI
CUST15322,Kajal Bhatia,Retail,Regular,New Delhi,Delhi,North,2024-08-12,COD
CUST15323,Eshan Tandon,Retail,New,Ahmedabad,Gujarat,West,2023-11-11,Credit Card
CUST15324,Radhika Menon,Retail,Premium,Pune,Maharashtra,West,2023-12-20,UPI
CUST15325,Tarun Luthra,Retail,Regular,Aizawl,Mizoram,East,2023-12-07,UPI
CUST15326,Sandeep Mahanta,Retail,New,Kolkata,West Bengal,East,2025-01-24,UPI
CUST15327,Kavita Nair,Retail,New,Hyderabad,Telangana,South,2024-08-05,Credit Card
CUST15328,Shalini Ghosh,Retail,Regular,Chennai,Tamil Nadu,South,2024-10-10,UPI
CUST15329,Shruti Borah,Retail,New,Bangalore,Karnataka,South,2023-11-03,COD
CUST15330,Harini Yadav,Retail,Premium,Jaipur,Rajasthan,North,2025-08-12,UPI
CUST15331,Anika Tandon,Retail,Premium,Chandigarh,Chandigarh,North,2025-03-09,Wallet
CUST15332,Navya Yadav,Retail,Regular,Chandigarh,Chandigarh,North,2023-09-25,COD
CUST15333,Ajay Nair,Retail,Premium,Noida,Uttar Pradesh,North,2024-01-28,Net Banking
CUST15334,Juhi Roy,Wholesale,Premium,Udaipur,Rajasthan,North,2024-07-14,UPI
CUST15335,Shalini Tiwari,Wholesale,Premium,Bangalore,Karnataka,South,2023-09-25,Wallet
CUST15336,Shivam Phukan,Retail,Regular,Muzaffarpur,Bihar,East,2025-05-22,COD
CUST15337,Dev Oberoi,Retail,Regular,Pune,Maharashtra,West,2025-07-17,Credit Card
CUST15338,Suresh Jain,Enterprise,Regular,Aizawl,Mizoram,East,2024-10-22,COD
CUST15339,Suresh Naik,Retail,Regular,Chennai,Tamil Nadu,South,2024-11-12,UPI
CUST15340,Ritika Rawat,Wholesale,Regular,Coimbatore,Tamil Nadu,South,2024-12-27,Credit Card
CUST15341,Harshit Kapadia,Wholesale,New,Bangalore,Karnataka,South,2025-06-10,Net Banking
CUST15342,Ishaan Tiwari,Enterprise,New,Lucknow,Uttar Pradesh,North,2025-04-24,COD
CUST15343,Kajal Arora,Retail,Premium,Chandigarh,Chandigarh,North,2024-09-12,COD
CUST15344,Hitesh Rao,Retail,Premium,Jamshedpur,Jharkhand,East,2024-12-10,UPI
CUST15345,Naveen Dhawan,Retail,Regular,Aizawl,Mizoram,East,2024-10-09,Debit Card
CUST15346,Yash Chawla,Retail,Regular,Gurugram,Haryana,North,2024-10-19,COD
CUST15347,Tanvi Sinha,Retail,Regular,Chandigarh,Chandigarh,North,2025-08-05,UPI
CUST15348,Utkarsh Chopra,Retail,Regular,Kochi,Kerala,South,2025-08-02,UPI
CUST15349,Eshan Iyer,Retail,New,Lucknow,Uttar Pradesh,North,2024-04-12,COD
CUST15350,Shruti Patil,Wholesale,Premium,Chennai,Tamil Nadu,South,2024-02-19,Debit Card
CUST15351,Raghav Roy,Retail,Regular,Chandigarh,Chandigarh,North,2024-06-24,UPI
CUST15352,Arnav Negi,Retail,Regular,Coimbatore,Tamil Nadu,South,2025-02-16,Debit Card
CUST15353,Hemant Menon,Wholesale,Regular,Faridabad,Haryana,North,2024-01-11,COD
CUST15354,Anita Mehra,Retail,Regular,Chennai,Tamil Nadu,South,2025-03-31,UPI
CUST15355,Nikhil Malhotra,Retail,Regular,Noida,Uttar Pradesh,North,2025-02-05,UPI
CUST15356,Utkarsh Kapoor,Wholesale,Regular,Kochi,Kerala,South,2023-12-05,COD
CUST15357,Harshit Iyer,Retail,VIP,Dibrugarh,Assam,East,2024-11-07,Credit Card
CUST15358,Aarti Pandey,Wholesale,New,Bangalore,Karnataka,South,2024-04-15,COD
CUST15359,Nisha Deshmukh,Wholesale,Premium,Kolkata,West Bengal,East,2023-11-06,Debit Card
CUST15360,Gopal Dutta,Retail,New,Indore,Madhya Pradesh,West,2024-11-02,UPI
CUST15361,Punit Mukherjee,Retail,Regular,Durgapur,West Bengal,East,2025-01-09,UPI
CUST15362,Anil Jog,Retail,VIP,Kolhapur,Maharashtra,West,2023-10-22,Net Banking
CUST15363,Vanya Chatterjee,Wholesale,Premium,Ahmedabad,Gujarat,West,2025-02-16,Debit Card
CUST15364,Vikram Mehra,Retail,Regular,Kolkata,West Bengal,East,2025-03-01,UPI
CUST15365,Abhinav Phukan,Retail,Regular,Gurugram,Haryana,North,2024-03-23,Credit Card
CUST15366,Pankaj Sood,Retail,Regular,Mysore,Karnataka,South,2024-04-06,COD
CUST15367,Naresh Sen,Enterprise,Regular,Raipur,Chhattisgarh,East,2024-07-18,Debit Card
CUST15368,Gaurav Arora,Enterprise,New,Thane,Maharashtra,West,2024-12-30,UPI
CUST15369,Gopal Tayal,Wholesale,New,Muzaffarpur,Bihar,East,2024-11-02,Credit Card
CUST15370,Akash Pandey,Retail,Regular,Thane,Maharashtra,West,2025-05-23,UPI
CUST15371,Arnav Deshmukh,Retail,Regular,Kolkata,West Bengal,East,2024-09-10,Credit Card
CUST15372,Abhinav Oberoi,Retail,Premium,Nashik,Maharashtra,West,2024-03-20,Net Banking
CUST15373,Megha Chawla,Wholesale,New,Aurangabad,Maharashtra,West,2024-01-23,UPI
CUST15374,Jayesh Bhatt,Retail,Regular,Salem,Tamil Nadu,South,2025-05-21,UPI
CUST15375,Tejas Yadav,Retail,Premium,Bhubaneswar,Odisha,East,2024-06-02,UPI
CUST15376,Hitesh Ghosh,Wholesale,Premium,Indore,Madhya Pradesh,West,2023-10-15,Credit Card
CUST15377,Madhav Mishra,Retail,Regular,Indore,Madhya Pradesh,West,2024-07-11,UPI
CUST15378,Madhav Mahanta,Wholesale,New,Surat,Gujarat,West,2025-02-15,UPI
CUST15379,Ira Yadav,Retail,New,Bangalore,Karnataka,South,2024-10-07,UPI
CUST15380,Rishabh Bisht,Retail,Regular,New Delhi,Delhi,North,2025-02-28,Credit Card
CUST15381,Amit Goel,Wholesale,Regular,Siliguri,West Bengal,East,2024-02-08,Credit Card
CUST15382,Paras Saxena,Wholesale,VIP,Pune,Maharashtra,West,2024-12-09,Debit Card
CUST15383,Mohit Naik,Retail,Premium,Bangalore,Karnataka,South,2023-12-12,COD
CUST15384,Anika Rawat,Retail,Regular,Chandigarh,Chandigarh,North,2025-07-09,UPI
CUST15385,Vihaan Bansal,Wholesale,Regular,Indore,Madhya Pradesh,West,2025-07-26,COD
CUST15386,Ekta Naik,Wholesale,New,Indore,Madhya Pradesh,West,2025-04-06,Net Banking
CUST15387,Pallavi Rajput,Enterprise,New,Bhopal,Madhya Pradesh,West,2024-12-26,UPI
CUST15388,Kavita Chadha,Retail,Regular,Ahmedabad,Gujarat,West,2024-03-29,Credit Card
CUST15389,Ananya Mahanta,Retail,New,Chennai,Tamil Nadu,South,2023-09-16,Credit Card
CUST15390,Mayank Tandon,Wholesale,New,Bangalore,Karnataka,South,2024-08-08,Net Banking
CUST15391,Riya Upadhyay,Retail,VIP,New Delhi,Delhi,North,2024-12-14,UPI
CUST15392,Tanya Roy,Retail,Premium,Indore,Madhya Pradesh,West,2025-08-02,UPI
CUST15393,Dev Chatterjee,Retail,Regular,Noida,Uttar Pradesh,North,2025-02-11,UPI
CUST15394,Ankit Chawla,Retail,Premium,Ahmedabad,Gujarat,West,2024-03-02,COD
CUST15395,Shubham Puri,Retail,New,Mangalore,Karnataka,South,2024-01-27,Debit Card
CUST15396,Sahil Chawla,Retail,Regular,Salem,Tamil Nadu,South,2024-06-04,UPI
CUST15397,Vivek Arora,Retail,Regular,Ranchi,Jharkhand,East,2025-08-09,COD
CUST15398,Praveen Yadav,Retail,VIP,New Delhi,Delhi,North,2025-01-25,UPI
CUST15399,Rahul Shetty,Wholesale,Premium,Thane,Maharashtra,West,2024-02-27,Net Banking
CUST15400,Parth Oberoi,Retail,Regular,Gurugram,Haryana,North,2025-07-23,COD
CUST15401,Aditi Rajput,Retail,Regular,New Delhi,Delhi,North,2023-11-27,Debit Card
CUST15402,Chitra Kulkarni,Enterprise,VIP,Kochi,Kerala,South,2024-05-29,UPI
CUST15403,Nitin Jog,Retail,Regular,Gurugram,Haryana,North,2024-06-01,Debit Card
CUST15404,Naveen Khandelwal,Retail,Regular,Kolhapur,Maharashtra,West,2025-05-10,Credit Card
CUST15405,Aman Iyer,Wholesale,Premium,Thrissur,Kerala,South,2025-02-23,COD
CUST15406,Juhi Oberoi,Wholesale,Premium,New Delhi,Delhi,North,2023-11-17,UPI
CUST15407,Naresh Sharma,Retail,Regular,New Delhi,Delhi,North,2023-10-13,Net Banking
CUST15408,Dinesh Deshmukh,Wholesale,VIP,Pune,Maharashtra,West,2024-10-06,UPI
CUST15409,Praveen Singh,Retail,Regular,Bhopal,Madhya Pradesh,West,2024-03-16,Net Banking
CUST15410,Sachin Phukan,Retail,Regular,Kochi,Kerala,South,2024-01-23,UPI
CUST15411,Swati Mahanta,Wholesale,Premium,Mumbai,Maharashtra,West,2024-03-04,Wallet
CUST15412,Ishan Bhatt,Retail,Regular,Jamnagar,Gujarat,West,2025-05-10,COD
CUST15413,Vikram Das,Enterprise,Premium,Pune,Maharashtra,West,2024-11-21,Debit Card
CUST15414,Aditi Khandelwal,Retail,Regular,Meerut,Uttar Pradesh,North,2024-09-14,Net Banking
CUST15415,Tejas Roy,Retail,Regular,Pune,Maharashtra,West,2023-12-02,COD
CUST15416,Meera Phukan,Retail,Regular,Ahmedabad,Gujarat,West,2025-04-11,Net Banking
CUST15417,Ritu Yadav,Retail,Premium,Vadodara,Gujarat,West,2023-11-24,COD
CUST15418,Rishabh Saxena,Retail,VIP,Ahmedabad,Gujarat,West,2024-08-31,UPI
CUST15419,Gaurav Rawat,Retail,Regular,Shillong,Meghalaya,East,2024-10-22,UPI
CUST15420,Pranav Khandelwal,Enterprise,Premium,Amritsar,Punjab,North,2024-10-12,UPI
CUST15421,Lata Iyer,Wholesale,New,Cuttack,Odisha,East,2024-09-20,Debit Card
CUST15422,Aarav Jain,Retail,New,Mumbai,Maharashtra,West,2024-06-22,Credit Card
CUST15423,Shalini Hegde,Retail,Regular,Surat,Gujarat,West,2023-10-12,COD
CUST15424,Suhana Rawat,Retail,Regular,Noida,Uttar Pradesh,North,2025-02-23,UPI
CUST15425,Pranav Jain,Wholesale,Regular,Hyderabad,Telangana,South,2023-09-11,Debit Card
CUST15426,Zoya Sethi,Retail,Regular,Thane,Maharashtra,West,2024-08-26,UPI
CUST15427,Nisha Roy,Wholesale,Regular,Nashik,Maharashtra,West,2024-02-19,Net Banking
CUST15428,Bhumi Kapadia,Enterprise,New,New Delhi,Delhi,North,2025-06-18,UPI
CUST15429,Ira Ahuja,Retail,Regular,Mumbai,Maharashtra,West,2024-09-29,UPI
CUST15430,Shweta Khurana,Retail,Regular,Noida,Uttar Pradesh,North,2024-09-27,UPI
CUST15431,Mayank Mishra,Retail,New,Bilaspur,Chhattisgarh,East,2024-10-01,Debit Card
CUST15432,Abhinav Pandey,Wholesale,Regular,Kolkata,West Bengal,East,2023-09-07,Debit Card
CUST15433,Radhika Ahuja,Retail,Regular,New Delhi,Delhi,North,2024-09-21,Net Banking
CUST15434,Vijay Kapoor,Wholesale,Premium,Kolkata,West Bengal,East,2024-12-14,Wallet
CUST15435,Sachin Shetty,Wholesale,Regular,Bhubaneswar,Odisha,East,2024-01-24,Debit Card
CUST15436,Manvi Verma,Retail,Regular,Chennai,Tamil Nadu,South,2024-04-19,Net Banking
CUST15437,Mayank Bose,Retail,Regular,Nashik,Maharashtra,West,2024-07-06,Debit Card
CUST15438,Navya Reddy,Retail,Regular,Coimbatore,Tamil Nadu,South,2025-01-30,Net Banking
CUST15439,Yash Borah,Retail,Regular,Ahmedabad,Gujarat,West,2024-06-05,COD
CUST15440,Yamini Agarwal,Retail,Regular,Chennai,Tamil Nadu,South,2025-05-29,Wallet
CUST15441,Vivek Sen,Retail,Regular,Bangalore,Karnataka,South,2024-04-23,Debit Card
CUST15442,Mukesh Luthra,Wholesale,Regular,Kochi,Kerala,South,2025-07-18,Debit Card
CUST15443,Sanjay Nagpal,Enterprise,Regular,Chandigarh,Chandigarh,North,2023-11-27,COD
CUST15444,Gaurav Chopra,Retail,Regular,Indore,Madhya Pradesh,West,2024-09-22,UPI
CUST15445,Himanshi Oberoi,Retail,Premium,Chennai,Tamil Nadu,South,2024-09-09,UPI
CUST15446,Swati Arora,Retail,Regular,Hyderabad,Telangana,South,2024-01-16,UPI
CUST15447,Isha Upadhyay,Wholesale,Regular,Kolkata,West Bengal,East,2024-08-27,UPI
CUST15448,Gopal Das,Retail,Regular,Madurai,Tamil Nadu,South,2023-11-04,Credit Card
CUST15449,Aarav Sharma,Retail,New,Mumbai,Maharashtra,West,2025-02-18,COD
CUST15450,Diya Pillai,Retail,Premium,Durgapur,West Bengal,East,2024-11-28,Debit Card
CUST15451,Roshni Naik,Retail,Regular,Kolkata,West Bengal,East,2024-01-24,UPI
CUST15452,Arun Chawla,Enterprise,Regular,Jaipur,Rajasthan,North,2024-08-16,COD
CUST15453,Sandeep Kapoor,Retail,Regular,Visakhapatnam,Andhra Pradesh,South,2025-06-01,UPI
CUST15454,Rahul Tayal,Enterprise,Regular,Shillong,Meghalaya,East,2024-07-06,Debit Card
CUST15455,Isha Banerjee,Retail,Regular,Chennai,Tamil Nadu,South,2023-11-11,UPI
CUST15456,Anil Naik,Retail,Premium,Chennai,Tamil Nadu,South,2024-10-19,COD
CUST15457,Rohit Nair,Wholesale,New,Amritsar,Punjab,North,2024-02-25,Wallet
CUST15458,Vihaan Sharma,Wholesale,Regular,Noida,Uttar Pradesh,North,2024-06-20,COD
CUST15459,Anita Bedi,Retail,Regular,Vadodara,Gujarat,West,2023-09-09,Credit Card
CUST15460,Ira Kapoor,Retail,Regular,Thane,Maharashtra,West,2024-11-16,UPI
CUST15461,Om Puri,Retail,New,Shillong,Meghalaya,East,2025-06-27,UPI
CUST15462,Krishna Goel,Wholesale,Regular,Thane,Maharashtra,West,2025-01-26,COD
CUST15463,Diya Raina,Wholesale,New,Shimla,Himachal Pradesh,North,2023-12-08,Wallet
CUST15464,Kabir Yadav,Retail,Premium,New Delhi,Delhi,North,2024-07-06,UPI
CUST15465,Umesh Mishra,Retail,VIP,Aizawl,Mizoram,East,2023-09-15,UPI
CUST15466,Kavita Hegde,Retail,Regular,Chennai,Tamil Nadu,South,2025-05-24,COD
CUST15467,Ritika Khandelwal,Retail,Regular,Bangalore,Karnataka,South,2025-03-01,UPI
CUST15468,Punit Iyer,Retail,Regular,Patna,Bihar,East,2024-12-15,Credit Card
